movieId,title,genres,year,clean_title,popularity_score,avg_rating
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,1962,King Kong vs. Godzilla (Kingukongu tai Gojira),136,2.772058824
2366,King Kong (1933),Action|Adventure|Horror,1933,King Kong,756,3.656084656
2367,King Kong (1976),Action|Adventure|Horror,1976,King Kong,309,2.757281553
2368,King Kong Lives (1986),Action|Adventure|Horror,1986,King Kong Lives,58,1.689655172
2369,Desperately Seeking Susan (1985),Comedy|Romance,1985,Desperately Seeking Susan,840,2.954761905
2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,1985,"Emerald Forest, The",142,3.514084507
2371,Fletch (1985),Comedy,1985,Fletch,599,3.594323873
2372,Fletch Lives (1989),Comedy,1989,Fletch Lives,238,2.966386555
2373,Red Sonja (1985),Action|Adventure,1985,Red Sonja,189,2.481481481
2374,Gung Ho (1986),Comedy|Drama,1986,Gung Ho,244,2.930327869
2375,"Money Pit, The (1986)",Comedy,1986,"Money Pit, The",418,2.892344498
2376,"View to a Kill, A (1985)",Action,1985,"View to a Kill, A",325,3.267692308
2377,Lifeforce (1985),Horror|Sci-Fi,1985,Lifeforce,183,2.945355191
2378,Police Academy (1984),Comedy,1984,Police Academy,413,2.997578692
2379,Police Academy 2: Their First Assignment (1985),Comedy,1985,Police Academy 2: Their First Assignment,225,2.386666667
2380,Police Academy 3: Back in Training (1986),Comedy,1986,Police Academy 3: Back in Training,196,2.030612245
2381,Police Academy 4: Citizens on Patrol (1987),Comedy,1987,Police Academy 4: Citizens on Patrol,174,1.913793103
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy,1988,Police Academy 5: Assignment: Miami Beach,150,1.766666667
2383,Police Academy 6: City Under Siege (1989),Comedy,1989,Police Academy 6: City Under Siege,149,1.657718121
2384,Babe: Pig in the City (1998),Children's|Comedy,1998,Babe: Pig in the City,523,3.290630975
2385,Home Fries (1998),Comedy|Romance,1998,Home Fries,146,2.575342466
2386,Jerry Springer: Ringmaster (1998),Drama,1998,Jerry Springer: Ringmaster,59,1.966101695
2387,Very Bad Things (1998),Comedy|Crime,1998,Very Bad Things,217,2.774193548
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,1997,Steam: The Turkish Bath (Hamam),15,3.466666667
2389,Psycho (1998),Crime|Horror|Thriller,1998,Psycho,264,2.651515152
2390,Little Voice (1998),Comedy,1998,Little Voice,330,3.690909091
2391,"Simple Plan, A (1998)",Crime|Thriller,1998,"Simple Plan, A",745,3.751677852
2392,Jack Frost (1998),Comedy|Drama,1998,Jack Frost,205,2.234146341
2393,Star Trek: Insurrection (1998),Action|Sci-Fi,1998,Star Trek: Insurrection,807,3.348203222
2394,"Prince of Egypt, The (1998)",Animation|Musical,1998,"Prince of Egypt, The",579,3.571675302
2395,Rushmore (1998),Comedy,1998,Rushmore,1220,3.840983607
2396,Shakespeare in Love (1998),Comedy|Romance,1998,Shakespeare in Love,2369,4.127479949
2397,Mass Appeal (1984),Drama,1984,Mass Appeal,23,3.304347826
2398,Miracle on 34th Street (1947),Drama,1947,Miracle on 34th Street,380,3.960526316
2399,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy,1985,Santa Claus: The Movie,223,2.668161435
2400,Prancer (1989),Children's|Drama,1989,Prancer,43,2.860465116
2401,Pale Rider (1985),Western,1985,Pale Rider,312,3.769230769
2402,Rambo: First Blood Part II (1985),Action|War,1985,Rambo: First Blood Part II,401,2.825436409
2403,First Blood (1982),Action,1982,First Blood,397,3.571788413
2404,Rambo III (1988),Action|War,1988,Rambo III,301,2.342192691
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,1985,"Jewel of the Nile, The",673,3.163447251
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,1984,Romancing the Stone,1345,3.689219331
2407,Cocoon (1985),Comedy|Sci-Fi,1985,Cocoon,1006,3.53777336
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,1988,Cocoon: The Return,259,2.528957529
2409,Rocky II (1979),Action|Drama,1979,Rocky II,445,3.17752809
2410,Rocky III (1982),Action|Drama,1982,Rocky III,401,2.875311721
2411,Rocky IV (1985),Action|Drama,1985,Rocky IV,375,2.645333333
2412,Rocky V (1990),Action|Drama,1990,Rocky V,274,2.102189781
2413,Clue (1985),Comedy|Mystery,1985,Clue,443,3.248306998
2414,Young Sherlock Holmes (1985),Action|Adventure|Mystery,1985,Young Sherlock Holmes,379,3.390501319
2415,Violets Are Blue... (1986),Drama|Romance,1986,Violets Are Blue...,15,2.8
2416,Back to School (1986),Comedy,1986,Back to School,354,3.149717514
2417,Heartburn (1986),Comedy|Drama,1986,Heartburn,74,2.945945946
2418,Nothing in Common (1986),Comedy,1986,Nothing in Common,110,3.072727273
2419,Extremities (1986),Drama|Thriller,1986,Extremities,69,3.202898551
2420,"Karate Kid, The (1984)",Drama,1984,"Karate Kid, The",493,3.417849899
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,1986,"Karate Kid, Part II, The",477,2.677148847
2422,"Karate Kid III, The (1989)",Action|Adventure|Drama,1989,"Karate Kid III, The",286,2.122377622
2423,Christmas Vacation (1989),Comedy,1989,Christmas Vacation,515,3.588349515
2424,You've Got Mail (1998),Comedy|Romance,1998,You've Got Mail,838,3.380668258
2425,"General, The (1998)",Crime,1998,"General, The",58,3.620689655
2426,"Theory of Flight, The (1998)",Comedy|Drama|Romance,1998,"Theory of Flight, The",27,2.962962963
2427,"Thin Red Line, The (1998)",Action|Drama|War,1998,"Thin Red Line, The",803,3.398505604
2428,"Faculty, The (1998)",Horror|Sci-Fi,1998,"Faculty, The",513,2.777777778
2429,Mighty Joe Young (1998),Adventure|Children's|Drama,1998,Mighty Joe Young,180,2.827777778
2430,Mighty Joe Young (1949),Adventure|Children's|Drama,1949,Mighty Joe Young,144,3.111111111
2431,Patch Adams (1998),Comedy|Drama,1998,Patch Adams,474,3.137130802
2432,Stepmom (1998),Drama,1998,Stepmom,146,3.136986301
2433,"Civil Action, A (1998)",Drama,1998,"Civil Action, A",612,3.359477124
2434,Down in the Delta (1998),Drama,1998,Down in the Delta,60,3.633333333
2435,Hurlyburly (1998),Drama,1998,Hurlyburly,99,3.080808081
2436,Tea with Mussolini (1999),Comedy,1999,Tea with Mussolini,122,3.590163934
2437,Wilde (1997),Drama,1997,Wilde,85,3.647058824
2438,Outside Ozona (1998),Drama|Thriller,1998,Outside Ozona,1,4
2439,Affliction (1997),Drama,1997,Affliction,198,3.611111111
2440,Another Day in Paradise (1998),Drama,1998,Another Day in Paradise,47,3.361702128
2441,"Hi-Lo Country, The (1998)",Drama|Western,1998,"Hi-Lo Country, The",26,3.038461538
2442,Hilary and Jackie (1998),Drama,1998,Hilary and Jackie,160,3.825
2443,Playing by Heart (1998),Drama|Romance,1998,Playing by Heart,126,3.595238095
2444,24 7: Twenty Four Seven (1997),Comedy|Drama,1997,24 7: Twenty Four Seven,5,4
2445,At First Sight (1999),Drama,1999,At First Sight,74,2.797297297
2446,In Dreams (1999),Thriller,1999,In Dreams,63,2.53968254
2447,Varsity Blues (1999),Comedy|Drama,1999,Varsity Blues,266,3.060150376
2448,Virus (1999),Horror|Sci-Fi,1999,Virus,189,2.349206349
2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children's,1987,"Garbage Pail Kids Movie, The",32,1.53125
2450,Howard the Duck (1986),Adventure|Children's|Sci-Fi,1986,Howard the Duck,434,2.099078341
2451,"Gate, The (1987)",Horror,1987,"Gate, The",113,2.646017699
2452,"Gate II: Trespassers, The (1990)",Horror,1990,"Gate II: Trespassers, The",19,1.684210526
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,1986,"Boy Who Could Fly, The",176,3.25
2454,"Fly, The (1958)",Horror|Sci-Fi,1958,"Fly, The",480,3.358333333
2455,"Fly, The (1986)",Horror|Sci-Fi,1986,"Fly, The",1071,3.440709617
2456,"Fly II, The (1989)",Horror|Sci-Fi,1989,"Fly II, The",284,2.313380282
2457,Running Scared (1986),Action|Comedy,1986,Running Scared,259,3.382239382
2458,Armed and Dangerous (1986),Comedy|Crime,1986,Armed and Dangerous,130,2.476923077
2459,"Texas Chainsaw Massacre, The (1974)",Horror,1974,"Texas Chainsaw Massacre, The",247,3.222672065
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,1986,"Texas Chainsaw Massacre 2, The",116,2.353448276
2461,Leatherface: Texas Chainsaw Massacre III (1990),Horror,1990,Leatherface: Texas Chainsaw Massacre III,62,2.096774194
2462,"Return of the Texas Chainsaw Massacre, The (1994)",Horror,1994,"Return of the Texas Chainsaw Massacre, The",54,1.833333333
2463,Ruthless People (1986),Comedy,1986,Ruthless People,475,3.461052632
2464,Trick or Treat (1986),Horror,1986,Trick or Treat,8,2.625
2465,Deadly Friend (1986),Horror,1986,Deadly Friend,42,2.023809524
2466,Belizaire the Cajun (1986),Drama,1986,Belizaire the Cajun,13,3.461538462
2467,"Name of the Rose, The (1986)",Mystery,1986,"Name of the Rose, The",324,3.901234568
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,1986,Jumpin' Jack Flash,374,2.770053476
2469,Peggy Sue Got Married (1986),Comedy|Romance,1986,Peggy Sue Got Married,506,3.276679842
2470,Crocodile Dundee (1986),Adventure|Comedy,1986,Crocodile Dundee,912,3.426535088
2471,Crocodile Dundee II (1988),Adventure|Comedy,1988,Crocodile Dundee II,414,2.628019324
2472,Tough Guys (1986),Comedy,1986,Tough Guys,93,2.978494624
2473,Soul Man (1986),Comedy,1986,Soul Man,193,2.409326425
2474,"Color of Money, The (1986)",Drama,1986,"Color of Money, The",343,3.460641399
2475,52 Pick-Up (1986),Action|Mystery|Thriller,1986,52 Pick-Up,140,3.3
2476,Heartbreak Ridge (1986),Action|War,1986,Heartbreak Ridge,300,3.346666667
2477,Firewalker (1986),Adventure,1986,Firewalker,42,2.285714286
2478,Three Amigos! (1986),Comedy|Western,1986,Three Amigos!,569,3.117750439
2479,Gloria (1999),Drama|Thriller,1999,Gloria,44,2.272727273
2480,Dry Cleaning (Nettoyage à sec) (1997),Drama,1997,Dry Cleaning (Nettoyage à sec),2,4.5
2481,My Name Is Joe (1998),Drama|Romance,1998,My Name Is Joe,35,3.6
2482,Still Crazy (1998),Comedy|Romance,1998,Still Crazy,30,3.333333333
2483,"Day of the Beast, The (El Día de la bestia) (1995)",Comedy|Horror|Thriller,1995,"Day of the Beast, The (El Día de la bestia)",25,2.92
2484,Tinseltown (1998),Comedy,1998,Tinseltown,1,2
2485,She's All That (1999),Comedy|Romance,1999,She's All That,410,3.051219512
2486,24-hour Woman (1998),Drama,1998,24-hour Woman,9,1.777777778
2487,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy,1998,"Blood, Guts, Bullets and Octane",7,2.428571429
2488,Peeping Tom (1960),Drama|Horror|Thriller,1960,Peeping Tom,85,3.858823529
2489,Spanish Fly (1998),Drama,1998,Spanish Fly,,
2490,Payback (1999),Action|Thriller,1999,Payback,773,3.505821475
2491,Simply Irresistible (1999),Comedy|Romance,1999,Simply Irresistible,115,2.739130435
2492,20 Dates (1998),Comedy,1998,20 Dates,139,2.856115108
2493,"Harmonists, The (1997)",Drama,1997,"Harmonists, The",28,4.142857143
2494,"Last Days, The (1998)",Documentary,1998,"Last Days, The",27,4
2495,"Fantastic Planet, The (La Planète sauvage) (1973)",Animation|Sci-Fi,1973,"Fantastic Planet, The (La Planète sauvage)",98,3.602040816
2496,Blast from the Past (1999),Comedy|Romance,1999,Blast from the Past,360,3.363888889
2497,Message in a Bottle (1999),Romance,1999,Message in a Bottle,170,2.835294118
2498,My Favorite Martian (1999),Comedy|Sci-Fi,1999,My Favorite Martian,123,2.333333333
2499,God Said 'Ha!' (1998),Comedy,1998,God Said 'Ha!',52,3.538461538
2500,Jawbreaker (1999),Comedy,1999,Jawbreaker,119,2.596638655
2501,October Sky (1999),Drama,1999,October Sky,588,4.137755102
2502,Office Space (1999),Comedy|Romance,1999,Office Space,872,3.821100917
2503,"Apple, The (Sib) (1998)",Drama,1998,"Apple, The (Sib)",9,4.666666667
2504,200 Cigarettes (1999),Comedy|Drama,1999,200 Cigarettes,181,2.883977901
2505,8MM (1999),Thriller,1999,8MM,272,2.863970588
2506,"Other Sister, The (1999)",Comedy|Drama|Romance,1999,"Other Sister, The",163,3.343558282
2507,Breakfast of Champions (1999),Comedy,1999,Breakfast of Champions,54,2.981481481
2508,"Breaks, The (1999)",Drama,1999,"Breaks, The",,
2509,Eight Days a Week (1997),Comedy,1997,Eight Days a Week,18,2.777777778
2510,Just the Ticket (1999),Comedy|Romance,1999,Just the Ticket,3,3.666666667
2511,"Long Goodbye, The (1973)",Crime,1973,"Long Goodbye, The",82,3.865853659
2512,"Ballad of Narayama, The (Narayama Bushiko) (1982)",Drama,1982,"Ballad of Narayama, The (Narayama Bushiko)",19,3.947368421
2513,Pet Sematary (1989),Horror,1989,Pet Sematary,305,2.960655738
2514,Pet Sematary II (1992),Horror,1992,Pet Sematary II,116,2.060344828
2515,Children of the Corn II: The Final Sacrifice (1993),Horror,1993,Children of the Corn II: The Final Sacrifice,52,1.788461538
2516,Children of the Corn III (1994),Horror,1994,Children of the Corn III,45,1.844444444
2517,Christine (1983),Horror,1983,Christine,273,3.062271062
2518,Night Shift (1982),Comedy,1982,Night Shift,294,3.472789116
2519,House on Haunted Hill (1958),Horror,1958,House on Haunted Hill,96,3.229166667
2520,Airport (1970),Drama,1970,Airport,179,3.145251397
2521,Airport 1975 (1974),Drama,1974,Airport 1975,84,2.630952381
2522,Airport '77 (1977),Drama,1977,Airport '77,79,2.35443038
2523,Rollercoaster (1977),Drama|Thriller,1977,Rollercoaster,42,2.30952381
2524,"Towering Inferno, The (1974)",Action|Drama,1974,"Towering Inferno, The",266,3.018796992
2525,Alligator (1980),Action|Horror|Sci-Fi,1980,Alligator,153,2.235294118
2526,Meteor (1979),Sci-Fi,1979,Meteor,131,2.366412214
2527,Westworld (1973),Action|Sci-Fi|Thriller|Western,1973,Westworld,636,3.421383648
2528,Logan's Run (1976),Action|Adventure|Sci-Fi,1976,Logan's Run,626,3.469648562
2529,Planet of the Apes (1968),Action|Sci-Fi,1968,Planet of the Apes,1162,3.712564544
2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi,1970,Beneath the Planet of the Apes,365,2.945205479
2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi,1973,Battle for the Planet of the Apes,312,2.833333333
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,1972,Conquest of the Planet of the Apes,358,2.843575419
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi,1971,Escape from the Planet of the Apes,463,3.041036717
2534,Avalanche (1978),Action,1978,Avalanche,17,2.529411765
2535,Earthquake (1974),Action,1974,Earthquake,119,2.848739496
2536,"Concorde: Airport '79, The (1979)",Drama,1979,"Concorde: Airport '79, The",37,1.891891892
2537,Beyond the Poseidon Adventure (1979),Adventure,1979,Beyond the Poseidon Adventure,34,1.941176471
2538,Dancemaker (1998),Documentary,1998,Dancemaker,5,3.6
2539,Analyze This (1999),Comedy,1999,Analyze This,616,3.394480519
2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,1999,"Corruptor, The",156,3.032051282
2541,Cruel Intentions (1999),Drama,1999,Cruel Intentions,559,3.221824687
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,1998,"Lock, Stock & Two Smoking Barrels",625,3.8976
2543,Six Ways to Sunday (1997),Comedy,1997,Six Ways to Sunday,2,3.5
2544,"School of Flesh, The (L' École de la chair) (1998)",Drama,1998,"School of Flesh, The (L' École de la chair)",18,2.777777778
2545,Relax... It's Just Sex (1998),Comedy,1998,Relax... It's Just Sex,12,2.833333333
2546,"Deep End of the Ocean, The (1999)",Drama,1999,"Deep End of the Ocean, The",169,2.940828402
2547,Harvest (1998),Drama,1998,Harvest,,
2548,"Rage: Carrie 2, The (1999)",Horror,1999,"Rage: Carrie 2, The",105,2.228571429
2549,Wing Commander (1999),Action|Sci-Fi,1999,Wing Commander,175,2.228571429
2550,"Haunting, The (1963)",Horror|Thriller,1963,"Haunting, The",183,3.50273224
2551,Dead Ringers (1988),Drama|Thriller,1988,Dead Ringers,189,3.291005291
2552,My Boyfriend's Back (1993),Comedy,1993,My Boyfriend's Back,37,2.216216216
2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller,1960,Village of the Damned,219,3.356164384
2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller,1963,Children of the Damned,136,3.176470588
2555,Baby Geniuses (1999),Comedy,1999,Baby Geniuses,164,1.701219512
2556,Telling You (1998),Comedy|Drama|Romance,1998,Telling You,1,3
2557,I Stand Alone (Seul contre tous) (1998),Drama,1998,I Stand Alone (Seul contre tous),5,3.4
2558,Forces of Nature (1999),Comedy|Romance,1999,Forces of Nature,235,2.744680851
2559,"King and I, The (1999)",Animation|Children's,1999,"King and I, The",27,2.592592593
2560,Ravenous (1999),Drama|Horror,1999,Ravenous,171,3.111111111
2561,True Crime (1999),Crime|Thriller,1999,True Crime,131,3.038167939
2562,Bandits (1997),Drama,1997,Bandits,9,3.777777778
2563,Beauty (1998),Drama,1998,Beauty,1,3
2564,"Empty Mirror, The (1999)",Drama,1999,"Empty Mirror, The",,
2565,"King and I, The (1956)",Musical,1956,"King and I, The",372,3.954301075
2566,Doug's 1st Movie (1999),Animation|Children's,1999,Doug's 1st Movie,40,2.425
2567,EDtv (1999),Comedy,1999,EDtv,302,3.201986755
2568,"Mod Squad, The (1999)",Action|Crime,1999,"Mod Squad, The",214,2.107476636
2569,Among Giants (1998),Drama|Romance,1998,Among Giants,9,3.777777778
2570,"Walk on the Moon, A (1999)",Drama|Romance,1999,"Walk on the Moon, A",102,3.598039216
2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,1999,"Matrix, The",2590,4.315830116
2572,10 Things I Hate About You (1999),Comedy|Romance,1999,10 Things I Hate About You,700,3.422857143
2573,Tango (1998),Drama,1998,Tango,48,3.416666667
2574,"Out-of-Towners, The (1999)",Comedy,1999,"Out-of-Towners, The",199,2.668341709
2575,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",Drama,1998,"Dreamlife of Angels, The (La Vie rêvée des anges)",141,4
2576,"Love, etc. (1996)",Drama,1996,"Love, etc.",3,2
2577,Metroland (1997),Comedy|Drama,1997,Metroland,28,3.285714286
2578,"Sticky Fingers of Time, The (1997)",Sci-Fi,1997,"Sticky Fingers of Time, The",4,3.5
2579,Following (1998),Drama,1998,Following,29,3.793103448
2580,Go (1999),Crime,1999,Go,723,3.854771784
2581,Never Been Kissed (1999),Comedy|Romance,1999,Never Been Kissed,624,3.168269231
2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy,1992,Twin Dragons (Shuang long hui),66,3.106060606
2583,Cookie's Fortune (1999),Mystery,1999,Cookie's Fortune,235,3.608510638
2584,Foolish (1999),Comedy,1999,Foolish,1,3
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,1998,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)",48,3.854166667
2586,"Goodbye, Lover (1999)",Comedy|Crime|Thriller,1999,"Goodbye, Lover",25,2.96
2587,Life (1999),Comedy,1999,Life,102,2.960784314
2588,Clubland (1998),Drama,1998,Clubland,,
2589,Friends & Lovers (1999),Comedy|Drama|Romance,1999,Friends & Lovers,64,2.734375
2590,Hideous Kinky (1998),Drama,1998,Hideous Kinky,48,3.041666667
2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),Comedy|Romance,1998,Jeanne and the Perfect Guy (Jeanne et le garçon formidable),2,2
2592,"Joyriders, The (1999)",Drama,1999,"Joyriders, The",1,3
2593,"Monster, The (Il Mostro) (1994)",Comedy,1994,"Monster, The (Il Mostro)",35,3.714285714
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi,1997,Open Your Eyes (Abre los ojos),62,3.951612903
2595,Photographer (Fotoamator) (1998),Documentary,1998,Photographer (Fotoamator),,
2596,SLC Punk! (1998),Comedy|Drama,1998,SLC Punk!,139,3.618705036
2597,Lost & Found (1999),Comedy|Romance,1999,Lost & Found,64,2.609375
2598,Pushing Tin (1999),Comedy,1999,Pushing Tin,533,3.016885553
2599,Election (1999),Comedy,1999,Election,1522,3.930354796
2600,eXistenZ (1999),Action|Sci-Fi|Thriller,1999,eXistenZ,410,3.256097561
2601,"Little Bit of Soul, A (1998)",Comedy,1998,"Little Bit of Soul, A",,
2602,Mighty Peking Man (Hsing hsing wang) (1977),Adventure|Sci-Fi,1977,Mighty Peking Man (Hsing hsing wang),6,2.833333333
2603,Nô (1998),Drama,1998,Nô,,
2604,Let it Come Down: The Life of Paul Bowles (1998),Documentary,1998,Let it Come Down: The Life of Paul Bowles,,
2605,Entrapment (1999),Crime|Thriller,1999,Entrapment,777,3.168597169
